,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
adaboost_clr_100,adaboost,clr,100.0,1204.461256980896,0.1354534746760895,0.31802120141342755,0.47703180212014135,0.5488810365135454,0.6866902237926973,0.1354534746760895,0.1354534746760895
adaboost_clr_1000,adaboost,clr,1000.0,1180.7261989116669,0.1354534746760895,0.31802120141342755,0.3415783274440518,0.4204946996466431,0.6890459363957597,0.1354534746760895,0.1354534746760895
adaboost_multiplicative_replacement_0,adaboost,multiplicative_replacement,0.0,283.32524490356445,0.3133097762073027,0.5111896348645465,0.624263839811543,0.7585394581861012,0.8916372202591284,0.3133097762073027,0.3133097762073027
adaboost_multiplicative_replacement_1e-10,adaboost,multiplicative_replacement,1e-10,661.9404821395874,0.2956419316843345,0.49823321554770317,0.6124852767962309,0.7608951707891637,0.9057714958775029,0.2956419316843345,0.2956419316843345
adaboost_multiplicative_replacement_1e-09,adaboost,multiplicative_replacement,1e-09,643.2921679019928,0.36042402826855124,0.5453474676089517,0.6560659599528857,0.7773851590106007,0.889281507656066,0.36042402826855124,0.36042402826855124
adaboost_multiplicative_replacement_1e-08,adaboost,multiplicative_replacement,1e-08,632.3055591583252,0.35335689045936397,0.5123674911660777,0.6301531213191991,0.7444051825677267,0.8810365135453475,0.35335689045936397,0.35335689045936397
adaboost_multiplicative_replacement_1e-07,adaboost,multiplicative_replacement,1e-07,672.7109818458557,0.3415783274440518,0.5005889281507656,0.6171967020023557,0.7502944640753828,0.8869257950530035,0.3415783274440518,0.3415783274440518
adaboost_multiplicative_replacement_1e-06,adaboost,multiplicative_replacement,1e-06,701.0963768959045,0.3710247349823322,0.5547703180212014,0.6607773851590106,0.773851590106007,0.8998822143698468,0.3710247349823322,0.3710247349823322
adaboost_multiplicative_replacement_1e-05,adaboost,multiplicative_replacement,1e-05,760.955276966095,0.254416961130742,0.4287396937573616,0.5441696113074205,0.7008244994110718,0.866902237926973,0.254416961130742,0.254416961130742
adaboost_multiplicative_replacement_0.0001,adaboost,multiplicative_replacement,0.0001,965.3712170124054,0.31448763250883394,0.4746760895170789,0.5759717314487632,0.7031802120141343,0.8492343934040048,0.31448763250883394,0.31448763250883394
adaboost_multiplicative_replacement_0.001,adaboost,multiplicative_replacement,0.001,1157.8485980033875,0.15076560659599528,0.29917550058892817,0.4840989399293286,0.5606595995288575,0.7055359246171967,0.15076560659599528,0.15076560659599528
adaboost_multiplicative_replacement_0.01,adaboost,multiplicative_replacement,0.01,1249.8504750728607,0.14016489988221437,0.2956419316843345,0.3451118963486455,0.5594817432273262,0.6914016489988222,0.14016489988221437,0.14016489988221437
adaboost_multiplicative_replacement_0.1,adaboost,multiplicative_replacement,0.1,1212.3410081863403,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5488810365135454,0.6843345111896348,0.18256772673733804,0.18256772673733804
adaboost_multiplicative_replacement_1,adaboost,multiplicative_replacement,1.0,1227.7409999370575,0.15901060070671377,0.3415783274440518,0.47703180212014135,0.5206124852767963,0.6478209658421673,0.15901060070671377,0.15901060070671377
adaboost_multiplicative_replacement_10,adaboost,multiplicative_replacement,10.0,1268.5132188796997,0.028268551236749116,0.1872791519434629,0.32273262661955243,0.3875147232037691,0.6890459363957597,0.028268551236749116,0.028268551236749116
adaboost_multiplicative_replacement_100,adaboost,multiplicative_replacement,100.0,1241.7779603004456,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5512367491166078,0.6501766784452296,0.18256772673733804,0.18256772673733804
adaboost_multiplicative_replacement_1000,adaboost,multiplicative_replacement,1000.0,1222.4608981609344,0.18256772673733804,0.31802120141342755,0.47703180212014135,0.5594817432273262,0.673733804475854,0.18256772673733804,0.18256772673733804
adaboost_raw_0,adaboost,raw,0.0,52.63551092147827,0.31919905771495877,0.5100117785630153,0.6466431095406361,0.7962308598351001,0.8987043580683156,0.31919905771495877,0.31919905771495877
adaboost_raw_1e-10,adaboost,raw,1e-10,378.9289879798889,0.36984687868080096,0.5618374558303887,0.6702002355712603,0.8021201413427562,0.9057714958775029,0.36984687868080096,0.36984687868080096
adaboost_raw_1e-09,adaboost,raw,1e-09,383.302020072937,0.4016489988221437,0.5865724381625441,0.696113074204947,0.784452296819788,0.9045936395759717,0.4016489988221437,0.4016489988221437
adaboost_raw_1e-08,adaboost,raw,1e-08,380.10611295700073,0.3875147232037691,0.5901060070671378,0.7102473498233216,0.8056537102473498,0.928150765606596,0.3875147232037691,0.3875147232037691
adaboost_raw_1e-07,adaboost,raw,1e-07,387.51598501205444,0.38633686690223795,0.5665488810365136,0.6631330977620731,0.800942285041225,0.917550058892815,0.38633686690223795,0.38633686690223795
adaboost_raw_1e-06,adaboost,raw,1e-06,497.98206400871277,0.3580683156654888,0.5500588928150766,0.6513545347467609,0.751472320376914,0.8881036513545347,0.3580683156654888,0.3580683156654888
adaboost_raw_1e-05,adaboost,raw,1e-05,570.1439874172211,0.2756183745583039,0.3992932862190813,0.48527679623085984,0.6336866902237926,0.8197879858657244,0.2756183745583039,0.2756183745583039
adaboost_raw_0.0001,adaboost,raw,0.0001,879.1665041446686,0.2414605418138987,0.39811542991755006,0.5064782096584217,0.624263839811543,0.7879858657243817,0.2414605418138987,0.2414605418138987
adaboost_raw_0.001,adaboost,raw,0.001,1139.9304749965668,0.20730270906949352,0.3580683156654888,0.4840989399293286,0.607773851590106,0.7608951707891637,0.20730270906949352,0.20730270906949352
adaboost_raw_0.01,adaboost,raw,0.01,1150.4745280742645,0.24734982332155478,0.4040047114252061,0.4994110718492344,0.6230859835100118,0.790341578327444,0.24734982332155478,0.24734982332155478
adaboost_raw_0.1,adaboost,raw,0.1,1199.909785747528,0.2661955241460542,0.4628975265017668,0.5382803297997645,0.6372202591283863,0.7926972909305064,0.2661955241460542,0.2661955241460542
adaboost_raw_1,adaboost,raw,1.0,1174.1323928833008,0.127208480565371,0.3003533568904594,0.4793875147232038,0.568904593639576,0.6584216725559482,0.127208480565371,0.127208480565371
adaboost_raw_10,adaboost,raw,10.0,1225.5909056663513,0.18256772673733804,0.3415783274440518,0.4028268551236749,0.5265017667844523,0.6513545347467609,0.18256772673733804,0.18256772673733804
adaboost_raw_100,adaboost,raw,100.0,1255.6641709804535,0.15901060070671377,0.3415783274440518,0.47703180212014135,0.5076560659599529,0.6560659599528857,0.15901060070671377,0.15901060070671377
adaboost_raw_1000,adaboost,raw,1000.0,1197.7426497936249,0.18256772673733804,0.3415783274440518,0.3568904593639576,0.5159010600706714,0.6584216725559482,0.18256772673733804,0.18256772673733804
adaboost_standard_scalar_0,adaboost,standard_scalar,0.0,83.66780686378479,0.36042402826855124,0.5571260306242638,0.6666666666666666,0.8021201413427562,0.9222614840989399,0.36042402826855124,0.36042402826855124
adaboost_standard_scalar_1e-10,adaboost,standard_scalar,1e-10,86.66365790367126,0.4098939929328622,0.5971731448763251,0.673733804475854,0.7809187279151943,0.9045936395759717,0.4098939929328622,0.4098939929328622
adaboost_standard_scalar_1e-09,adaboost,standard_scalar,1e-09,93.7841579914093,0.4075382803297998,0.568904593639576,0.6808009422850412,0.8115429917550059,0.9222614840989399,0.4075382803297998,0.4075382803297998
adaboost_standard_scalar_1e-08,adaboost,standard_scalar,1e-08,153.9656538963318,0.40518256772673733,0.6030624263839811,0.7173144876325088,0.8327444051825678,0.9210836277974087,0.40518256772673733,0.40518256772673733
adaboost_standard_scalar_1e-07,adaboost,standard_scalar,1e-07,276.8961453437805,0.31566548881036516,0.502944640753828,0.6160188457008245,0.7455830388692579,0.8763250883392226,0.31566548881036516,0.31566548881036516
adaboost_standard_scalar_1e-06,adaboost,standard_scalar,1e-06,444.16433906555176,0.22968197879858657,0.41460541813898705,0.535924617196702,0.6996466431095406,0.8704358068315665,0.22968197879858657,0.22968197879858657
adaboost_standard_scalar_1e-05,adaboost,standard_scalar,1e-05,626.5406069755554,0.24499411071849234,0.3875147232037691,0.5076560659599529,0.6513545347467609,0.8056537102473498,0.24499411071849234,0.24499411071849234
adaboost_standard_scalar_0.0001,adaboost,standard_scalar,0.0001,942.6414849758148,0.22143698468786807,0.36984687868080096,0.4817432273262662,0.6113074204946997,0.7997644287396938,0.22143698468786807,0.22143698468786807
adaboost_standard_scalar_0.001,adaboost,standard_scalar,0.001,1187.614844083786,0.21790341578327443,0.38987043580683156,0.46760895170789163,0.5830388692579506,0.7714958775029447,0.21790341578327443,0.21790341578327443
adaboost_standard_scalar_0.01,adaboost,standard_scalar,0.01,1176.6162419319153,0.24028268551236748,0.4193168433451119,0.525323910482921,0.6690223792697291,0.8044758539458187,0.24028268551236748,0.24028268551236748
adaboost_standard_scalar_0.1,adaboost,standard_scalar,0.1,1213.5537691116333,0.24381625441696114,0.44876325088339225,0.5312131919905771,0.6419316843345112,0.7974087161366313,0.24381625441696114,0.24381625441696114
adaboost_standard_scalar_1,adaboost,standard_scalar,1.0,1202.1724090576172,0.2767962308598351,0.44758539458186103,0.5300353356890459,0.6301531213191991,0.7608951707891637,0.2767962308598351,0.2767962308598351
adaboost_standard_scalar_10,adaboost,standard_scalar,10.0,1203.9916579723358,0.18256772673733804,0.3451118963486455,0.4734982332155477,0.525323910482921,0.6619552414605419,0.18256772673733804,0.18256772673733804
adaboost_standard_scalar_100,adaboost,standard_scalar,100.0,1235.0076248645782,0.18256772673733804,0.20965842167255594,0.36866902237926974,0.535924617196702,0.6843345111896348,0.18256772673733804,0.18256772673733804
adaboost_standard_scalar_1000,adaboost,standard_scalar,1000.0,1215.4532170295715,0.15901060070671377,0.19905771495877503,0.2497055359246172,0.4028268551236749,0.6643109540636042,0.15901060070671377,0.15901060070671377
adaboost_total_sum_0,adaboost,total_sum,0.0,258.5903217792511,0.2826855123674912,0.49352179034157834,0.6160188457008245,0.7396937573616019,0.8987043580683156,0.2826855123674912,0.2826855123674912
adaboost_total_sum_1e-10,adaboost,total_sum,1e-10,627.0293681621552,0.2756183745583039,0.4134275618374558,0.5571260306242638,0.6855123674911661,0.8657243816254417,0.2756183745583039,0.2756183745583039
adaboost_total_sum_1e-09,adaboost,total_sum,1e-09,638.009025812149,0.3828032979976443,0.5217903415783275,0.6266195524146054,0.7467608951707891,0.8751472320376914,0.3828032979976443,0.3828032979976443
adaboost_total_sum_1e-08,adaboost,total_sum,1e-08,625.9246809482574,0.3415783274440518,0.5441696113074205,0.6395759717314488,0.7479387514723204,0.8775029446407538,0.3415783274440518,0.3415783274440518
adaboost_total_sum_1e-07,adaboost,total_sum,1e-07,658.6148438453674,0.3498233215547703,0.5005889281507656,0.6113074204946997,0.7232037691401649,0.8751472320376914,0.3498233215547703,0.3498233215547703
adaboost_total_sum_1e-06,adaboost,total_sum,1e-06,708.1833107471466,0.27326266195524146,0.44876325088339225,0.5677267373380448,0.7173144876325088,0.8786808009422851,0.27326266195524146,0.27326266195524146
adaboost_total_sum_1e-05,adaboost,total_sum,1e-05,736.6929588317871,0.30977620730270905,0.43109540636042404,0.5453474676089517,0.7067137809187279,0.8692579505300353,0.30977620730270905,0.30977620730270905
adaboost_total_sum_0.0001,adaboost,total_sum,0.0001,938.5963010787964,0.17196702002355713,0.31802120141342755,0.4369846878680801,0.6124852767962309,0.8150765606595995,0.17196702002355713,0.17196702002355713
adaboost_total_sum_0.001,adaboost,total_sum,0.001,1190.0608129501343,0.18021201413427562,0.28857479387514723,0.4734982332155477,0.5594817432273262,0.6937573616018846,0.18021201413427562,0.18021201413427562
adaboost_total_sum_0.01,adaboost,total_sum,0.01,1237.9989702701569,0.1354534746760895,0.31802120141342755,0.4723203769140165,0.5371024734982333,0.6914016489988222,0.1354534746760895,0.1354534746760895
adaboost_total_sum_0.1,adaboost,total_sum,0.1,1252.8250200748444,0.15901060070671377,0.3415783274440518,0.37338044758539457,0.45111896348645464,0.690223792697291,0.15901060070671377,0.15901060070671377
adaboost_total_sum_1,adaboost,total_sum,1.0,1222.7140853404999,0.1354534746760895,0.2944640753828033,0.47703180212014135,0.5241460541813898,0.6690223792697291,0.1354534746760895,0.1354534746760895
adaboost_total_sum_10,adaboost,total_sum,10.0,1160.6403241157532,0.1354534746760895,0.2944640753828033,0.3050647820965842,0.5147232037691402,0.6548881036513545,0.1354534746760895,0.1354534746760895
adaboost_total_sum_100,adaboost,total_sum,100.0,1194.4823999404907,0.18256772673733804,0.2143698468786808,0.26501766784452296,0.5594817432273262,0.6937573616018846,0.18256772673733804,0.18256772673733804
adaboost_total_sum_1000,adaboost,total_sum,1000.0,1224.163537979126,0.15901060070671377,0.2944640753828033,0.47703180212014135,0.5429917550058893,0.6725559481743227,0.15901060070671377,0.15901060070671377
decision_tree_binary_0,decision_tree,binary,0.0,0.8455259799957275,0.6666666666666666,0.6725559481743227,0.673733804475854,0.6819787985865724,0.6996466431095406,0.6666666666666666,0.6666666666666666
decision_tree_binary_1e-10,decision_tree,binary,1e-10,4.7044618129730225,0.6525323910482921,0.6584216725559482,0.6595995288574794,0.6678445229681979,0.6843345111896348,0.6525323910482921,0.6525323910482921
decision_tree_binary_1e-09,decision_tree,binary,1e-09,4.703406810760498,0.6631330977620731,0.6702002355712603,0.6725559481743227,0.6796230859835101,0.696113074204947,0.6631330977620731,0.6631330977620731
decision_tree_binary_1e-08,decision_tree,binary,1e-08,4.693309783935547,0.6702002355712603,0.6784452296819788,0.6796230859835101,0.690223792697291,0.7067137809187279,0.6702002355712603,0.6702002355712603
decision_tree_binary_1e-07,decision_tree,binary,1e-07,7.075438976287842,0.6678445229681979,0.6772673733804476,0.6784452296819788,0.6866902237926973,0.6996466431095406,0.6678445229681979,0.6678445229681979
decision_tree_binary_1e-06,decision_tree,binary,1e-06,8.839027881622314,0.6466431095406361,0.6548881036513545,0.6560659599528857,0.6666666666666666,0.6843345111896348,0.6466431095406361,0.6466431095406361
decision_tree_binary_1e-05,decision_tree,binary,1e-05,13.879410982131958,0.607773851590106,0.6136631330977621,0.6171967020023557,0.6230859835100118,0.6431095406360424,0.607773851590106,0.607773851590106
decision_tree_binary_0.0001,decision_tree,binary,0.0001,19.790027141571045,0.6442873969375736,0.6537102473498233,0.6548881036513545,0.6666666666666666,0.6831566548881036,0.6442873969375736,0.6442873969375736
decision_tree_binary_0.001,decision_tree,binary,0.001,20.46070694923401,0.6360424028268551,0.6442873969375736,0.6454652532391049,0.6595995288574794,0.6808009422850412,0.6360424028268551,0.6360424028268551
decision_tree_binary_0.01,decision_tree,binary,0.01,20.46137022972107,0.6277974087161367,0.6360424028268551,0.6372202591283863,0.6478209658421673,0.6702002355712603,0.6277974087161367,0.6277974087161367
decision_tree_binary_0.1,decision_tree,binary,0.1,20.97114396095276,0.6301531213191991,0.6360424028268551,0.6372202591283863,0.6513545347467609,0.6713780918727915,0.6301531213191991,0.6301531213191991
decision_tree_binary_1,decision_tree,binary,1.0,23.416046142578125,0.22143698468786807,0.23439340400471143,0.24028268551236748,0.2497055359246172,0.2779740871613663,0.22143698468786807,0.22143698468786807
decision_tree_binary_10,decision_tree,binary,10.0,31.69986891746521,0.004711425206124852,0.020023557126030624,0.02120141342756184,0.03297997644287397,0.0636042402826855,0.004711425206124852,0.004711425206124852
decision_tree_binary_100,decision_tree,binary,100.0,31.47771906852722,0.15901060070671377,0.160188457008245,0.1707891637220259,0.18021201413427562,0.2037691401648999,0.15901060070671377,0.15901060070671377
decision_tree_binary_1000,decision_tree,binary,1000.0,33.86101412773132,0.18256772673733804,0.1978798586572438,0.19905771495877503,0.21083627797408716,0.2414605418138987,0.18256772673733804,0.18256772673733804
decision_tree_clr_0,decision_tree,clr,0.0,15.920833110809326,0.6207302709069493,0.6266195524146054,0.6289752650176679,0.6383981154299175,0.657243816254417,0.6207302709069493,0.6207302709069493
decision_tree_clr_1e-10,decision_tree,clr,1e-10,15.91940188407898,0.6219081272084805,0.6301531213191991,0.6313309776207303,0.6419316843345112,0.6607773851590106,0.6219081272084805,0.6219081272084805
decision_tree_clr_1e-09,decision_tree,clr,1e-09,15.77216100692749,0.6289752650176679,0.6372202591283863,0.6395759717314488,0.6466431095406361,0.6678445229681979,0.6289752650176679,0.6289752650176679
decision_tree_clr_1e-08,decision_tree,clr,1e-08,15.966367959976196,0.6325088339222615,0.6395759717314488,0.64075382803298,0.6513545347467609,0.6725559481743227,0.6325088339222615,0.6325088339222615
decision_tree_clr_1e-07,decision_tree,clr,1e-07,16.89568519592285,0.6419316843345112,0.6489988221436984,0.6501766784452296,0.6607773851590106,0.6784452296819788,0.6419316843345112,0.6419316843345112
decision_tree_clr_1e-06,decision_tree,clr,1e-06,18.65372586250305,0.6313309776207303,0.6360424028268551,0.6372202591283863,0.6478209658421673,0.6690223792697291,0.6313309776207303,0.6313309776207303
decision_tree_clr_1e-05,decision_tree,clr,1e-05,19.06524395942688,0.6289752650176679,0.6348645465253239,0.6360424028268551,0.6466431095406361,0.6678445229681979,0.6289752650176679,0.6289752650176679
decision_tree_clr_0.0001,decision_tree,clr,0.0001,19.16869020462036,0.624263839811543,0.6325088339222615,0.6336866902237926,0.6442873969375736,0.6666666666666666,0.624263839811543,0.624263839811543
